protein,metabolite,n_pair,r,p,q,r_s,p_s,q_s,sign,abs_r,metabolite_label,module_protein
PLTP,fid_23644,10412,0.2092164490880403,2.4843417496947664e-103,8.264413376548713e-102,0.2068937405266621,4.8269793412888383e-101,1.3826620067819402e-99,+,0.2092164490880403,Phospholipids to Total Lipids in Small HDL percentage,3
ADGRG1,fid_23535,10318,-0.2101190290936297,2.6429506513967183e-103,8.788426734987754e-102,-0.19036358364509184,8.511684119979419e-85,1.836055101506257e-83,-,0.2101190290936297,Free Cholesterol in Large LDL,3
SERPINF2,fid_23530,9721,0.21627052984690384,2.998706614954594e-103,9.958204313740735e-102,0.22001305470847163,7.101909271632702e-107,2.244739357903598e-105,+,0.21627052984690384,Concentration of Large LDL Particles,3
TTR,fid_23534,9810,0.21527352062290736,3.2530476062073364e-103,1.0795439905540155e-101,0.20987088084601344,4.433315833569798e-98,1.2064636243034602e-96,+,0.21527352062290736,Cholesteryl Esters in Large LDL,3
EGFR,fid_23404,10431,0.20890044103399755,3.3396686600313834e-103,1.1080371162076227e-101,0.21035752826871423,1.1848309956493651e-104,3.6101309878615586e-103,+,0.20890044103399755,Clinical LDL Cholesterol,3
PROC,fid_23523,10312,0.2100213614815855,3.7788054538211195e-103,1.251907978077411e-101,0.206277908992249,1.706365893124824e-99,4.763863325260304e-98,+,0.2100213614815855,Concentration of IDL Particles,3
PROS1,fid_23534,9911,0.2141199736231969,3.8816077943627286e-103,1.2856735032982808e-101,0.22933088004835792,1.9678241814446945e-118,7.523826279199137e-117,+,0.2141199736231969,Cholesteryl Esters in Large LDL,3
PROS1,fid_23532,9911,0.2141029685369947,4.0315079000594524e-103,1.3346555835235711e-101,0.22769525931885012,9.866269428971089e-117,3.678381968896497e-115,+,0.2141029685369947,Phospholipids in Large LDL,3
NPY,fid_23439,10438,0.2086400738142894,5.174426537638344e-103,1.7103807364592866e-101,0.19305149289777893,3.4282185378479324e-88,7.864189402881514e-87,+,0.2086400738142894,Apolipoprotein B,3
SERPINA5,fid_23545,9807,0.21508462506712123,5.310476788152546e-103,1.754873275500887e-101,0.24218059181668736,6.80774043539619e-131,3.149140268128323e-129,+,0.21508462506712123,Total Lipids in Small LDL,3
ERBB3,fid_23518,10279,0.2101914124932804,5.421610841475416e-103,1.7908662766263626e-101,0.2069837343971781,7.292918975352619e-100,2.0482281840918272e-98,+,0.2101914124932804,Phospholipids in Very Small VLDL,3
CA14,fid_23590,10437,0.2085628043627632,6.310702740946371e-103,2.081811106302305e-101,0.2220897920427181,8.51881132168153e-117,3.18008969986434e-115,+,0.2085628043627632,Cholesterol to Total Lipids in Large VLDL percentage,3
IGFBP2,fid_23647,10420,0.208711437346443,6.570566622681926e-103,2.1665545205847496e-101,0.21259368059485295,8.662849087761436e-107,2.7340772139101258e-105,+,0.208711437346443,Free Cholesterol to Total Lipids in Small HDL percentage,3
TTR,fid_23547,9810,0.2149382740295124,6.839727144468024e-103,2.254897897529886e-101,0.20945911853740504,1.0770192509105332e-97,2.9107114118765013e-96,+,0.2149382740295124,Cholesterol in Small LDL,3
APOC1,fid_23444,9883,0.21413443263938212,7.261391798414514e-103,2.3930436986482412e-101,0.260508846748257,4.994769775389576e-153,3.184694087877765e-151,+,0.21413443263938212,Omega-3 Fatty Acids,3
ASGR1,fid_23620,10264,-0.21015019468151944,8.35798222334919e-103,2.752065294821558e-101,-0.19081791955756663,9.172199673425011e-85,1.9775971122166972e-83,-,0.21015019468151944,Cholesterol to Total Lipids in Medium LDL percentage,3
LCAT,fid_23400,9904,0.2138410593648119,8.512118011670314e-103,2.802564605120768e-101,0.2155748545803318,1.7714127415002672e-104,5.380303056411611e-103,+,0.2138410593648119,Total Cholesterol,3
IGFBP1,fid_23476,10408,0.20863927064281748,1.01207452854304e-102,3.328281076657759e-101,0.13925105771448967,3.167892088611569e-46,2.78030290390321e-45,+,0.20863927064281748,Acetoacetate,3
KLKB1,fid_23449,9679,0.21616201009779815,1.0433024159389866e-102,3.430046379463479e-101,0.22435219557847969,1.0820305567455367e-110,3.646990154785745e-109,+,0.21616201009779815,Linoleic Acid,3
DTYMK,fid_23461,9883,-0.21395639941021985,1.078349139523771e-102,3.5446283947799105e-101,-0.20547647269302552,1.0789002832721038e-94,2.76946024008283e-93,-,0.21395639941021985,Glutamine,2
ADGRG1,fid_23594,10318,-0.209449620718519,1.2066758693777059e-102,3.9621550030748335e-101,-0.18664627693092245,1.5617544944093376e-81,3.1668767960395198e-80,-,0.209449620718519,Phospholipids to Total Lipids in Medium VLDL percentage,3
ADGRG1,fid_23415,10318,-0.20944359725678977,1.2232481196423608e-102,4.016389268619753e-101,-0.18130879575635328,5.750939866653075e-77,1.0653590853232475e-75,-,0.20944359725678977,Total Esterified Cholesterol,3
RTN4R,fid_23594,10438,-0.20822924785413616,1.319604231750315e-102,4.329637962323115e-101,-0.21381923769717565,3.2610480454030677e-108,1.0543640068151476e-106,-,0.20822924785413616,Phospholipids to Total Lipids in Medium VLDL percentage,3
EGFR,fid_23425,10431,0.20814598615879917,1.862980348996864e-102,6.101734310455137e-101,0.21132969836390383,1.2591638612057349e-105,3.903289985134744e-104,+,0.20814598615879917,Total Lipids in LDL,3
NPY,fid_23601,10438,-0.2079572807856635,2.4497515313634875e-102,8.007344086844626e-101,-0.21654148711707624,5.297582416567149e-111,1.7954475052399621e-109,-,0.2079572807856635,Cholesteryl Esters to Total Lipids in Small VLDL percentage,3
LGALS4,fid_23506,10330,-0.20893903809380324,2.927611804159733e-102,9.557277042324136e-101,-0.196271305859021,3.1538403877089006e-90,7.512764901044072e-89,-,0.20893903809380324,Cholesteryl Esters in Medium VLDL,3
CFP,fid_23417,9911,0.2132017188291086,2.9892908637884407e-102,9.756879687513114e-101,0.23857600654625696,2.689537847379098e-128,1.1976983987055718e-126,+,0.2132017188291086,Cholesteryl Esters in LDL,3
ITGAV,fid_23438,10430,0.20792367086344657,3.1567396770398863e-102,1.0301113562235068e-100,0.20319838426423456,1.2655853533267358e-97,3.416010350290147e-96,+,0.20792367086344657,Sphingomyelins,3
RARRES2,fid_23637,10345,-0.2087000779891354,3.5947265912111995e-102,1.1722474441961887e-100,-0.24285049519372456,9.632810069574834e-139,5.023299601997882e-137,-,0.2087000779891354,Free Cholesterol to Total Lipids in Large HDL percentage,3
PLA2G10,fid_23521,10264,-0.209445061196932,4.104102621843876e-102,1.33709789567984e-100,-0.2031049913593372,5.177238446705307e-96,1.3599443940198438e-94,-,0.209445061196932,Free Cholesterol in Very Small VLDL,3
SSC5D,fid_23429,10345,0.2085338582360667,5.234320907531981e-102,1.7028786354220807e-100,0.199055621369365,6.191633206779477e-93,1.5437764454765807e-91,+,0.2085338582360667,Concentration of LDL Particles,3
AREG,fid_23620,10318,-0.2087931276442272,5.3228692722635346e-102,1.7312217239358979e-100,-0.19404424324512293,4.272716942442836e-88,9.779241364991644e-87,-,0.2087931276442272,Cholesterol to Total Lipids in Medium LDL percentage,3
ANGPTL1,fid_23630,10107,-0.21086037135957683,5.989062708557927e-102,1.9461565961164342e-100,-0.2316289151597919,3.398078164523087e-123,1.3983225172444986e-121,-,0.21086037135957683,Cholesterol to Total Lipids in Very Large HDL percentage,3
APOF,fid_23419,9904,0.21292980495825511,6.426561836500186e-102,2.0875770872866291e-100,0.2444210583111429,1.1537578657229815e-134,5.6692960176583885e-133,+,0.21292980495825511,Total Free Cholesterol,3
ADGRG2,fid_23594,10283,0.20902947571424893,6.833339653636803e-102,2.218920808462351e-100,0.19908959949272464,2.022510044050701e-92,4.997411114310463e-91,+,0.20902947571424893,Phospholipids to Total Lipids in Medium VLDL percentage,3
APOF,fid_23647,9904,0.2128919628141725,6.987936856974151e-102,2.2687167092519072e-100,0.3053866321549208,8.196904999188143e-213,1.1072622076548085e-210,+,0.2128919628141725,Free Cholesterol to Total Lipids in Small HDL percentage,3
PROS1,fid_23531,9911,0.21281086929771909,7.106641798487174e-102,2.3070498573896183e-100,0.22727081731471463,2.711100816678525e-116,1.003566460228197e-114,+,0.21281086929771909,Total Lipids in Large LDL,3
RAB6A,fid_23532,10298,0.20883984381500173,7.489273446338607e-102,2.4302891009979446e-100,0.22386064078504544,3.96834318686882e-117,1.488030559850166e-115,+,0.20883984381500173,Phospholipids in Large LDL,3
ITGAV,fid_23528,10438,0.2074315635178406,8.079811936250219e-102,2.6214528962355405e-100,0.20017281989052757,8.285191139543908e-95,2.131184241569474e-93,+,0.2074315635178406,Free Cholesterol in IDL,3
FGFBP3,fid_23421,9903,0.21275396575736857,9.705081379649856e-102,3.143438327313611e-100,0.21177454806860216,8.416119167168198e-101,2.4015834568660427e-99,+,0.21275396575736857,Free Cholesterol in LDL,1
FGFBP2,fid_23438,9912,0.21258087099659473,1.1549571156090831e-101,3.733385026569605e-100,0.21083020163059307,5.446442624765988e-100,1.533369950586243e-98,+,0.21258087099659473,Sphingomyelins,3
F7,fid_23419,10318,0.2083937385011367,1.309774394323172e-101,4.231386959461367e-100,0.20277420753273775,3.414777729860257e-96,9.001040963316679e-95,+,0.2083937385011367,Total Free Cholesterol,3
GIP,fid_23601,9666,-0.2151192077175987,1.3985905326105073e-101,4.516313729882904e-100,-0.21881890262544723,4.0071824634448415e-105,1.230761527122281e-103,-,0.2151192077175987,Cholesteryl Esters to Total Lipids in Small VLDL percentage,3
F7,fid_23521,10318,0.20835835865482624,1.4183991395200119e-101,4.579669907370382e-100,0.2038087057865592,3.5346127269844774e-97,9.465694963731443e-96,+,0.20835835865482624,Free Cholesterol in Very Small VLDL,3
APOF,fid_23506,9904,0.21241614580623563,2.0001276013052516e-101,6.439078519440894e-100,0.2478680647152871,1.4859530299462425e-138,7.726223288517532e-137,+,0.21241614580623563,Cholesteryl Esters in Medium VLDL,3
CFP,fid_23530,9911,0.2123080717773829,2.1596154481442902e-101,6.949142016784624e-100,0.235191239887167,1.2344400538283614e-124,5.1961066511927285e-123,+,0.2123080717773829,Concentration of Large LDL Particles,3
SIT1,fid_23415,10167,-0.20967347730851535,2.1809668029989888e-101,7.016294754801738e-100,-0.20014371212608095,2.2768435039621166e-92,5.620118622255426e-91,-,0.20967347730851535,Total Esterified Cholesterol,2
ADGRG2,fid_23415,10283,0.20850864051335588,2.2046146160525878e-101,7.091430778086829e-100,0.20755570358981315,1.8642228499475104e-100,5.286700659297668e-99,+,0.20850864051335588,Total Esterified Cholesterol,3
LDLR,fid_23400,10338,0.20794599199976385,2.3026731093351028e-101,7.406194092306509e-100,0.21158263591422635,5.927017266129461e-105,1.8153613583113268e-103,+,0.20794599199976385,Total Cholesterol,3
TNFRSF1A,fid_23479,10347,-0.20785191132077807,2.3318217539947736e-101,7.498952066740695e-100,-0.19651387181621696,1.349955937344052e-90,3.235533243354001e-89,-,0.20785191132077807,Albumin,3
F7,fid_23413,10318,0.20813467138946548,2.346496305019394e-101,7.545810834592632e-100,0.2056558603578239,5.9708540373556205e-99,1.6508067545855386e-97,+,0.20813467138946548,Phospholipids in LDL,3
CES1,fid_23518,10365,0.20766433351810984,2.389980081038902e-101,7.683608076515309e-100,0.20355177749971884,2.2941928300697914e-97,6.165173109330994e-96,+,0.20766433351810984,Phospholipids in Very Small VLDL,3
EGFR,fid_23542,10431,0.20701076124784365,2.4431173962220926e-101,7.852706258347187e-100,0.2081027907081185,2.0552267899633086e-102,6.028977263546914e-101,+,0.20701076124784365,Free Cholesterol in Medium LDL,3
APOC1,fid_23450,9883,0.21249851379958729,2.7117148727624158e-101,8.710650987280656e-100,0.2668324539955318,9.96324617112827e-161,7.080179233542058e-159,+,0.21249851379958729,Docosahexaenoic Acid,3
ANGPTL3,fid_23400,10295,0.20822996426242776,3.156379799017059e-101,1.012918183412341e-99,0.20812940836226973,3.9556242335796524e-101,1.1346747010812979e-99,+,0.20822996426242776,Total Cholesterol,3
LDLR,fid_23542,10338,0.2077699224908725,3.4221410274158807e-101,1.0973814325950646e-99,0.22035274283990092,6.869648564087962e-114,2.4463820850643157e-112,+,0.2077699224908725,Free Cholesterol in Medium LDL,3
PYY,fid_23564,9611,0.21523492151735427,4.014391237386674e-101,1.2857127969784077e-99,0.22600639917003132,1.4377483659568423e-111,4.920681275036541e-110,+,0.21523492151735427,Triglycerides in Large HDL,3
IL1RN,fid_23620,10240,-0.2086654461908249,4.044900428332025e-101,1.2953701518245315e-99,-0.21257050517053744,5.917545908843542e-105,1.8125366914383762e-103,-,0.2086654461908249,Cholesterol to Total Lipids in Medium LDL percentage,3
PYY,fid_23474,9522,-0.21612493087758283,4.877394513948776e-101,1.5599153741283103e-99,-0.22793229301800655,1.8359679647513303e-112,6.380799617424634e-111,-,0.21612493087758283,3-Hydroxybutyrate,3
CCL23,fid_23517,10351,0.20732115132349252,7.044609732870306e-101,2.2463339180923527e-99,0.20057907150358809,2.0446862889036573e-94,5.228097268905258e-93,+,0.20732115132349252,Total Lipids in Very Small VLDL,3
TFPI,fid_23625,10254,0.20827600052340908,7.079261718040854e-101,2.2572845958365553e-99,0.2305559075850915,8.633264819876995e-124,3.5850534798063636e-122,+,0.20827600052340908,Cholesterol to Total Lipids in Small LDL percentage,3
F7,fid_23405,10318,0.2076124584447054,7.582521296201702e-101,2.4162713342603306e-99,0.20507869424043723,2.146225330091671e-98,5.874692528486763e-97,+,0.2076124584447054,LDL Cholesterol,3
ADGRG1,fid_23527,10318,-0.2075422276055895,8.875942346272258e-101,2.8246034235758375e-99,-0.18240694562251883,6.78897073019906e-78,1.282029007225518e-76,-,0.2075422276055895,Cholesteryl Esters in IDL,3
MAN1A2,fid_23444,9657,0.21434017218095835,9.449250061549309e-101,3.0049457441111764e-99,0.21934624779787343,1.545351348019011e-105,4.7814838055291974e-104,+,0.21434017218095835,Omega-3 Fatty Acids,3
KLKB1,fid_23532,9688,0.21395014946810303,1.0644577568245808e-100,3.3825580500190534e-99,0.2229383118133239,2.167859201444449e-109,7.14854321769531e-108,+,0.21395014946810303,Phospholipids in Large LDL,3
SERPINF2,fid_23542,9721,0.21354495947664395,1.1871915083249363e-100,3.769281250783516e-99,0.22086773632070617,1.0323675451032152e-107,3.3128388221411665e-106,+,0.21354495947664395,Free Cholesterol in Medium LDL,3
TMPRSS15,fid_23590,10317,-0.20739938792232143,1.249749461040744e-100,3.9656511356363144e-99,-0.21680627943190017,5.226903814606189e-110,1.7395773572972605e-108,-,0.20739938792232143,Cholesterol to Total Lipids in Large VLDL percentage,3
ADGRG2,fid_23647,10283,0.2076785261648554,1.4166280298726833e-100,4.491462489537137e-99,0.1964820447571556,5.106226123983587e-90,1.2117934204377716e-88,+,0.2076785261648554,Free Cholesterol to Total Lipids in Small HDL percentage,3
GRP,fid_23449,9657,0.21414536090002023,1.442837270026853e-100,4.573961939683063e-99,0.21483288481288232,3.2334710102632476e-101,9.292089489425783e-100,+,0.21414536090002023,Linoleic Acid,3
CLUL1,fid_23647,10276,0.2076137881909257,1.910891081339783e-100,6.047211283352711e-99,0.20398242112073472,5.900463798287175e-97,1.5745249733880696e-95,+,0.2076137881909257,Free Cholesterol to Total Lipids in Small HDL percentage,3
ADGRG2,fid_23526,10283,0.2075113352715734,2.0585142224888703e-100,6.51013396633096e-99,0.2034959719914291,1.4752103505941016e-96,3.910613067605818e-95,+,0.2075113352715734,Cholesterol in IDL,3
KLKB1,fid_23400,9688,0.2136109661028812,2.225586294845562e-100,7.033616136424492e-99,0.22403296313693663,1.7812268408326874e-110,5.985341587639579e-109,+,0.2136109661028812,Total Cholesterol,3
CES1,fid_23590,10364,-0.20656921442463785,2.862446649285567e-100,9.028280279985985e-99,-0.2180497493803791,8.83807255076287e-112,3.0376784238780176e-110,-,0.20656921442463785,Cholesterol to Total Lipids in Large VLDL percentage,3
ADGRG1,fid_23526,10318,-0.2069979630569257,3.0022410228479093e-100,9.466326200824525e-99,-0.1820675145818517,1.316007779461694e-77,2.4710437905739282e-76,-,0.2069979630569257,Cholesterol in IDL,3
APOA1,fid_23647,9911,0.21097418825214884,4.063936744172162e-100,1.2786248600270574e-98,0.23825317574157157,6.045743576572113e-128,2.6806307707010364e-126,+,0.21097418825214884,Free Cholesterol to Total Lipids in Small HDL percentage,3
EGFR,fid_23526,10431,0.2057541289851605,4.1446180171376534e-100,1.3036149081932786e-98,0.20540217939600025,9.128333263263496e-100,2.560348149832857e-98,+,0.2057541289851605,Cholesterol in IDL,3
SSC5D,fid_23402,10345,0.2065298381029223,4.734737173159325e-100,1.488390080131746e-98,0.19754149379177705,1.5812583123213833e-91,3.8471753089818994e-90,+,0.2065298381029223,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)",3
ADIPOQ,fid_23647,9911,0.21084725108480087,5.367645555060932e-100,1.685673697533368e-98,0.19833038536445668,1.8130452255410585e-88,4.181321548115821e-87,+,0.21084725108480087,Free Cholesterol to Total Lipids in Small HDL percentage,3
ANGPTL1,fid_23644,10110,0.2087951392670698,5.518821943207846e-100,1.7329253282967928e-98,0.203841186056184,2.745138153186043e-95,7.121166434825312e-94,+,0.2087951392670698,Phospholipids to Total Lipids in Small HDL percentage,3
FGFBP1,fid_23616,10379,0.20610467737837251,5.841663054455395e-100,1.833270134501167e-98,0.17986796985157522,3.398687823672949e-76,6.199485633544049e-75,+,0.20610467737837251,Cholesteryl Esters to Total Lipids in Large LDL percentage,3
CPB2,fid_23547,9892,0.21100251850442991,5.892315857566857e-100,1.848927171228848e-98,0.2125858257703786,1.8158819262415095e-101,5.244842631574981e-100,+,0.21100251850442991,Cholesterol in Small LDL,3
HGF,fid_23620,10432,-0.20557081652152848,6.12025842344349e-100,1.9196247910190062e-98,-0.2036994142827371,3.9921448915269216e-98,1.0873810261462391e-96,-,0.20557081652152848,Cholesterol to Total Lipids in Medium LDL percentage,3
SERPINA5,fid_23417,9807,0.21184908072715203,6.504509156840659e-100,2.0393544352958842e-98,0.23528028631752537,1.924155393455127e-123,7.945377553343158e-122,+,0.21184908072715203,Cholesteryl Esters in LDL,3
CNDP1,fid_23444,10336,0.20646067407210936,6.726243489557657e-100,2.10814814411949e-98,0.2138456738621924,3.352310232693417e-107,1.0658782489758205e-105,+,0.20646067407210936,Omega-3 Fatty Acids,3
FGFBP3,fid_23593,9902,-0.2108368264441346,6.741623399585722e-100,2.112877549864478e-98,-0.21021385958849303,2.6307373630433117e-99,7.317314490509897e-98,-,0.2108368264441346,Triglycerides to Total Lipids in Large VLDL percentage,1
