protein,metabolite,metabolite_disp,r,q,Npair,weight,modP_louvain,modM_louvain,modP_walktrap,modM_walktrap,intra_louvain,intra_walktrap
KLKB1,fid_23544,Concentration of Small LDL Particles,0.22750288714768907,2.351218151643664e-112,9688,0.22750288714768907,1,1,2,2,TRUE,TRUE
PAXX,fid_23643,Triglycerides to Total Lipids in Medium HDL percentage,0.22763167648067653,2.3983722847167957e-112,9676,0.22763167648067653,2,6,2,2,FALSE,TRUE
ERN1,fid_23571,Triglycerides in Medium HDL,0.22535708059052809,2.4344984484881984e-112,9877,0.22535708059052809,6,2,2,2,FALSE,TRUE
CXCL10,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.2203548954128571,2.460095804239239e-112,10342,0.2203548954128571,2,6,2,2,FALSE,TRUE
PAXX,fid_23488,Concentration of Very Large VLDL Particles,0.2276047326605452,2.552840163014329e-112,9676,0.2276047326605452,2,2,2,2,TRUE,TRUE
CDC26,fid_23471,Lactate,0.22578938318462927,2.7181018111869126e-112,9834,0.22578938318462927,5,5,1,1,TRUE,TRUE
PLTP,fid_23592,Free Cholesterol to Total Lipids in Large VLDL percentage,-0.21959928232973275,2.720258941520149e-112,10411,0.21959928232973275,3,1,2,2,FALSE,TRUE
NUDC,fid_23471,Lactate,0.21967801915296,2.7439862842830763e-112,10403,0.21967801915296,5,5,1,1,TRUE,TRUE
F11R,fid_23410,Triglycerides in HDL,0.22021985629212323,2.855083910134503e-112,10349,0.22021985629212323,2,2,2,2,TRUE,TRUE
ACAA1,fid_23410,Triglycerides in HDL,0.22257330473878728,2.9174537623578216e-112,10125,0.22257330473878728,2,2,2,2,TRUE,TRUE
GOPC,fid_23480,Glycoprotein Acetyls,0.22072767898308976,3.019398998659324e-112,10298,0.22072767898308976,5,5,1,2,TRUE,FALSE
MCAM,fid_23552,Total Lipids in Very Large HDL,0.2202310712374278,3.0695996088657375e-112,10345,0.2202310712374278,3,3,2,2,TRUE,TRUE
IGF2R,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.2202713915068976,3.078492754437313e-112,10341,0.2202713915068976,2,6,2,2,FALSE,TRUE
PTGDS,fid_23406,HDL Cholesterol,-0.22164614346711017,3.2303172117307703e-112,10208,0.22164614346711017,3,3,2,2,TRUE,TRUE
PBXIP1,fid_23578,Triglycerides in Small HDL,0.22513562910058085,3.2340447566604526e-112,9886,0.22513562910058085,2,2,2,2,TRUE,TRUE
DAG1,fid_23578,Triglycerides in Small HDL,0.22014416966174016,3.254950083676369e-112,10351,0.22014416966174016,2,2,2,2,TRUE,TRUE
APOA2,fid_23648,Triglycerides to Total Lipids in Small HDL percentage,-0.22493028748362015,3.2787102085596227e-112,9904,0.22493028748362015,3,6,2,2,FALSE,TRUE
FIS1,fid_23480,Glycoprotein Acetyls,0.22078693709715713,3.2802660948568886e-112,10289,0.22078693709715713,1,5,2,2,FALSE,TRUE
PON3,fid_23400,Total Cholesterol,0.2201334984612593,3.338434127634968e-112,10351,0.2201334984612593,4,1,2,2,FALSE,TRUE
PLCB2,fid_23480,Glycoprotein Acetyls,0.22493249934244633,3.346746223756171e-112,9903,0.22493249934244633,5,5,1,2,TRUE,FALSE
SOST,fid_23408,Triglycerides in VLDL,0.22115040933751895,3.393045537516561e-112,10253,0.22115040933751895,2,2,2,2,TRUE,TRUE
SIGLEC8,fid_23648,Triglycerides to Total Lipids in Small HDL percentage,0.22758349970816183,3.494657913136843e-112,9666,0.22758349970816183,6,6,2,2,TRUE,TRUE
GH1,fid_23486,Free Cholesterol in Chylomicrons and Extremely Large VLDL,-0.22112842515843945,3.5749549494082507e-112,10253,0.22112842515843945,2,2,2,2,TRUE,TRUE
APCS,fid_23516,Concentration of Very Small VLDL Particles,0.2256221042951258,3.616204932795715e-112,9838,0.2256221042951258,1,1,2,2,TRUE,TRUE
CLEC1B,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.21937288499294497,3.6558833066032925e-112,10421,0.21937288499294497,2,6,2,2,FALSE,TRUE
EFNA4,fid_23640,Cholesterol to Total Lipids in Medium HDL percentage,-0.22120153696554248,3.669771474509638e-112,10245,0.22120153696554248,6,6,2,2,TRUE,TRUE
HNMT,fid_23648,Triglycerides to Total Lipids in Small HDL percentage,0.2215495446157484,3.7656717395923197e-112,10211,0.2215495446157484,6,6,2,2,TRUE,TRUE
CC2D1A,fid_23484,Cholesterol in Chylomicrons and Extremely Large VLDL,0.2209654202263411,4.0008865612255616e-112,10264,0.2209654202263411,2,2,2,2,TRUE,TRUE
ADGRG1,fid_23597,Free Cholesterol to Total Lipids in Medium VLDL percentage,-0.22039452870305645,4.059223227992661e-112,10318,0.22039452870305645,4,4,2,2,TRUE,TRUE
BTD,fid_23500,Free Cholesterol in Large VLDL,0.2247572015406451,4.099411229074915e-112,9911,0.2247572015406451,2,2,2,2,TRUE,TRUE
SNAP29,fid_23409,Triglycerides in LDL,0.2197415969018767,4.258858141639142e-112,10379,0.2197415969018767,2,2,2,2,TRUE,TRUE
MFAP5,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.21919138600630983,4.415797119448463e-112,10431,0.21919138600630983,6,6,2,2,TRUE,TRUE
COL6A3,fid_23560,Phospholipids in Large HDL,-0.21918851234342848,4.446189699626368e-112,10431,0.21918851234342848,6,3,2,2,FALSE,TRUE
PAXX,fid_23471,Lactate,0.22768026985660775,4.503386243211636e-112,9648,0.22768026985660775,2,5,2,1,FALSE,FALSE
SCPEP1,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.22807553958273993,4.586233181727555e-112,9613,0.22807553958273993,6,6,2,2,TRUE,TRUE
SERPINE1,fid_23443,Degree of Unsaturation,-0.2192663532280872,4.60134337023136e-112,10422,0.2192663532280872,2,6,2,2,FALSE,TRUE
PLA2G15,fid_23452,Omega-6 Fatty Acids to Total Fatty Acids percentage,-0.21980059879855135,4.6174818645377e-112,10370,0.21980059879855135,6,2,2,2,FALSE,TRUE
IL17RB,fid_23574,Phospholipids in Small HDL,-0.22232256564588815,4.644404103555375e-112,10130,0.22232256564588815,4,1,2,2,FALSE,TRUE
CXCL17,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.21923841163699695,4.683108772962994e-112,10424,0.21923841163699695,6,6,2,2,TRUE,TRUE
SERPINA5,fid_23537,Concentration of Medium LDL Particles,0.22585662500285847,4.696755308420419e-112,9807,0.22585662500285847,1,1,2,2,TRUE,TRUE
MUC13,fid_23605,Cholesterol to Total Lipids in Very Small VLDL percentage,-0.22230170859153103,4.756690201030819e-112,10131,0.22230170859153103,4,4,2,2,TRUE,TRUE
GALNT10,fid_23409,Triglycerides in LDL,0.22030942401699463,4.968267978723535e-112,10318,0.22030942401699463,2,2,2,2,TRUE,TRUE
NAA80,fid_23550,Triglycerides in Small LDL,0.22754319748944535,5.130694710894346e-112,9655,0.22754319748944535,2,2,2,2,TRUE,TRUE
F13B,fid_23448,Saturated Fatty Acids,0.22545529974908685,5.192858263486104e-112,9839,0.22545529974908685,1,2,2,2,FALSE,TRUE
MCAM,fid_23642,Free Cholesterol to Total Lipids in Medium HDL percentage,0.22000225706503665,5.291586908711582e-112,10345,0.22000225706503665,3,3,2,2,TRUE,TRUE
CES2,fid_23536,Triglycerides in Large LDL,0.22027886217983783,5.3426182548125255e-112,10318,0.22027886217983783,2,2,2,2,TRUE,TRUE
CC2D1A,fid_23407,Total Triglycerides,0.22083009066370493,5.514024620324564e-112,10264,0.22083009066370493,2,2,2,2,TRUE,TRUE
FUS,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.2227043412591607,5.6031032609859145e-112,10087,0.2227043412591607,6,6,2,2,TRUE,TRUE
SSC4D,fid_23637,Free Cholesterol to Total Lipids in Large HDL percentage,-0.2209264490820173,5.770012617791874e-112,10253,0.2209264490820173,3,3,2,2,TRUE,TRUE
RNASE6,fid_23604,Phospholipids to Total Lipids in Very Small VLDL percentage,0.22526780642390767,5.8842111621130545e-112,9851,0.22526780642390767,6,3,2,2,FALSE,TRUE
WFIKKN2,fid_23456,Linoleic Acid to Total Fatty Acids percentage,0.22009175108369833,5.89696423427804e-112,10332,0.22009175108369833,3,4,2,2,FALSE,TRUE
COMMD1,fid_23471,Lactate,0.22767425261604377,6.1100569156022115e-112,9637,0.22767425261604377,5,5,1,1,TRUE,TRUE
THPO,fid_23471,Lactate,0.22235438716762423,6.135087929113346e-112,10116,0.22235438716762423,1,5,1,1,FALSE,TRUE
DUT,fid_23471,Lactate,0.2251937328814298,6.140813039165954e-112,9856,0.2251937328814298,3,5,2,1,FALSE,FALSE
TNFRSF6B,fid_23648,Triglycerides to Total Lipids in Small HDL percentage,0.22077618438812985,6.264576317365728e-112,10264,0.22077618438812985,4,6,2,2,FALSE,TRUE
MGLL,fid_23480,Glycoprotein Acetyls,0.21995188407392816,6.266504072508642e-112,10343,0.21995188407392816,5,5,1,2,TRUE,FALSE
NFU1,fid_23480,Glycoprotein Acetyls,0.22485004859517,6.290520330967717e-112,9886,0.22485004859517,5,5,1,2,TRUE,FALSE
TNIP1,fid_23480,Glycoprotein Acetyls,0.22466104176452065,6.302603415319118e-112,9903,0.22466104176452065,5,5,2,2,TRUE,TRUE
HAO1,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,0.21896528540398005,6.3810841685289285e-112,10438,0.21896528540398005,2,2,2,2,TRUE,TRUE
GRP,fid_23407,Total Triglycerides,0.22731511369156937,6.487302688138689e-112,9666,0.22731511369156937,2,2,2,2,TRUE,TRUE
AP3B1,fid_23471,Lactate,0.22515901707571176,6.6547601626066095e-112,9856,0.22515901707571176,5,5,1,1,TRUE,TRUE
GHR,fid_23575,Cholesterol in Small HDL,0.22718905852037413,6.6639732301738405e-112,9676,0.22718905852037413,1,1,2,2,TRUE,TRUE
SOST,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.22096003038778725,6.664415013377995e-112,10244,0.22096003038778725,2,6,2,2,FALSE,TRUE
LILRB4,fid_23642,Free Cholesterol to Total Lipids in Medium HDL percentage,-0.22176399083424891,6.832637283923055e-112,10167,0.22176399083424891,6,3,2,2,FALSE,TRUE
LAT2,fid_23409,Triglycerides in LDL,0.22017350329727,6.859498890300306e-112,10318,0.22017350329727,2,2,2,2,TRUE,TRUE
RAB27B,fid_23471,Lactate,0.2247871614306482,6.914559876515867e-112,9888,0.2247871614306482,5,5,1,1,TRUE,TRUE
TARBP2,fid_23471,Lactate,0.22241794894852265,6.968523059697169e-112,10105,0.22241794894852265,5,5,1,1,TRUE,TRUE
CD74,fid_23639,Phospholipids to Total Lipids in Medium HDL percentage,0.21897843042249693,7.519700299412113e-112,10430,0.21897843042249693,6,6,2,2,TRUE,TRUE
APCS,fid_23413,Phospholipids in LDL,0.22530365298689883,7.579372175093365e-112,9838,0.22530365298689883,1,1,2,2,TRUE,TRUE
NTRK3,fid_23594,Phospholipids to Total Lipids in Medium VLDL percentage,0.21896930082711616,7.685244023056978e-112,10430,0.21896930082711616,3,4,2,2,FALSE,TRUE
SMPD1,fid_23455,Saturated Fatty Acids to Total Fatty Acids percentage,0.21930372226879963,7.766527124257092e-112,10397,0.21930372226879963,4,4,2,2,TRUE,TRUE
OSM,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.22083595352024252,7.893830134994524e-112,10249,0.22083595352024252,5,6,1,2,FALSE,FALSE
ITIH3,fid_23487,Triglycerides in Chylomicrons and Extremely Large VLDL,-0.2198328318568708,7.914509096733555e-112,10345,0.2198328318568708,2,4,2,2,FALSE,TRUE
NCAM2,fid_23553,Phospholipids in Very Large HDL,0.21978224794276097,8.087202860850236e-112,10349,0.21978224794276097,3,3,2,2,TRUE,TRUE
BPIFB2,fid_23639,Phospholipids to Total Lipids in Medium HDL percentage,0.2247543253532164,8.943556581399317e-112,9881,0.2247543253532164,3,6,2,2,FALSE,TRUE
FGFBP2,fid_23406,HDL Cholesterol,0.22430527362081243,9.091508757095295e-112,9921,0.22430527362081243,3,3,2,2,TRUE,TRUE
SOST,fid_23499,Cholesteryl Esters in Large VLDL,0.22073258186345657,9.129314051980872e-112,10253,0.22073258186345657,2,1,2,2,FALSE,TRUE
AIFM1,fid_23639,Phospholipids to Total Lipids in Medium HDL percentage,0.2202066745719671,9.188700588553818e-112,10303,0.2202066745719671,6,6,2,2,TRUE,TRUE
TNFSF10,fid_23413,Phospholipids in LDL,0.2188644568445712,9.399802322068874e-112,10432,0.2188644568445712,1,1,2,2,TRUE,TRUE
ACAA1,fid_23550,Triglycerides in Small LDL,0.22204817717765007,1.005063419622272e-111,10125,0.22204817717765007,2,2,2,2,TRUE,TRUE
PAXX,fid_23550,Triglycerides in Small LDL,0.22698691167492824,1.0620073074028318e-111,9676,0.22698691167492824,2,2,2,2,TRUE,TRUE
ADIPOQ,fid_23567,Phospholipids in Medium HDL,0.2243478496333241,1.0642050798226802e-111,9911,0.2243478496333241,3,3,2,2,TRUE,TRUE
KITLG,fid_23620,Cholesterol to Total Lipids in Medium LDL percentage,0.22033935900592036,1.100505965884518e-111,10283,0.22033935900592036,4,4,2,2,TRUE,TRUE
MTSS1,fid_23407,Total Triglycerides,0.22460742598922193,1.1063938534213971e-111,9886,0.22460742598922193,2,2,2,2,TRUE,TRUE
CPB2,fid_23504,Phospholipids in Medium VLDL,0.2245314927319058,1.1313298876287431e-111,9892,0.2245314927319058,1,1,2,2,TRUE,TRUE
CTBS,fid_23489,Total Lipids in Very Large VLDL,0.2257765081433399,1.1722893823220094e-111,9779,0.2257765081433399,6,2,2,2,FALSE,TRUE
TGFB1,fid_23481,Concentration of Chylomicrons and Extremely Large VLDL Particles,0.21893945681577448,1.1905472432640873e-111,10415,0.21893945681577448,2,2,2,2,TRUE,TRUE
ST6GAL1,fid_23522,Triglycerides in Very Small VLDL,0.21876592577777115,1.2179765167501487e-111,10431,0.21876592577777115,2,2,2,2,TRUE,TRUE
CD46,fid_23478,Creatinine,0.2261790820206541,1.2778123028232014e-111,9740,0.2261790820206541,5,6,1,4,FALSE,FALSE
ITPR1,fid_23471,Lactate,0.2273494770060486,1.2888765214352302e-111,9637,0.2273494770060486,5,5,1,1,TRUE,TRUE
PAXX,fid_23435,Triglycerides to Phosphoglycerides ratio,0.22698746266297912,1.3440825438325568e-111,9667,0.22698746266297912,2,6,2,2,FALSE,TRUE
BTD,fid_23408,Triglycerides in VLDL,0.224244998950811,1.3522414382131011e-111,9911,0.224244998950811,2,2,2,2,TRUE,TRUE
CSF1,fid_23613,Triglycerides to Total Lipids in IDL percentage,0.21954433153298591,1.3553919848410396e-111,10351,0.21954433153298591,6,4,2,2,FALSE,TRUE
IL10RB,fid_23638,Triglycerides to Total Lipids in Large HDL percentage,0.2195402688298022,1.368478015394609e-111,10351,0.2195402688298022,6,6,2,2,TRUE,TRUE
PARP1,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.22008863914084112,1.3753123730577892e-111,10298,0.22008863914084112,6,6,2,2,TRUE,TRUE
IL10RB,fid_23452,Omega-6 Fatty Acids to Total Fatty Acids percentage,-0.219626525086934,1.3911900259246958e-111,10342,0.219626525086934,6,2,2,2,FALSE,TRUE
GALNT10,fid_23543,Triglycerides in Medium LDL,0.21986606875515768,1.423052958327239e-111,10318,0.21986606875515768,2,2,2,2,TRUE,TRUE
PLAUR,fid_23604,Phospholipids to Total Lipids in Very Small VLDL percentage,0.22087020715920525,1.4251686710655467e-111,10222,0.22087020715920525,6,3,2,2,FALSE,TRUE
SERPINF2,fid_23439,Apolipoprotein B,0.2263400924053351,1.448166299769552e-111,9721,0.2263400924053351,1,1,2,2,TRUE,TRUE
SOST,fid_23508,Triglycerides in Medium VLDL,0.22053344809527425,1.4618727746060879e-111,10253,0.22053344809527425,2,1,2,2,FALSE,TRUE
CPM,fid_23432,Average Diameter for LDL Particles,-0.2193031996424288,1.470693998571931e-111,10371,0.2193031996424288,4,4,2,2,TRUE,TRUE
GBP1,fid_23480,Glycoprotein Acetyls,0.22437184251872705,1.4792283633758295e-111,9896,0.22437184251872705,5,5,2,2,TRUE,TRUE
WFIKKN2,fid_23635,Cholesterol to Total Lipids in Large HDL percentage,0.21960626472345285,1.4955434060701616e-111,10341,0.21960626472345285,3,6,2,2,FALSE,TRUE
CA14,fid_23607,Free Cholesterol to Total Lipids in Very Small VLDL percentage,0.21859846779174613,1.5303536791092159e-111,10438,0.21859846779174613,4,4,2,2,TRUE,TRUE
CC2D1A,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.2204921570693933,1.5332288198657175e-111,10255,0.2204921570693933,2,6,2,2,FALSE,TRUE
IL10RB,fid_23639,Phospholipids to Total Lipids in Medium HDL percentage,0.219489627837006,1.54256736436917e-111,10351,0.219489627837006,6,6,2,2,TRUE,TRUE
BID,fid_23472,Pyruvate,0.22044389545287368,1.5560723073053052e-111,10259,0.22044389545287368,5,5,1,1,TRUE,TRUE
TNFRSF10A,fid_23612,Free Cholesterol to Total Lipids in IDL percentage,-0.22039000766243644,1.5614766172032885e-111,10264,0.22039000766243644,4,4,2,2,TRUE,TRUE
TNFRSF14,fid_23638,Triglycerides to Total Lipids in Large HDL percentage,0.21958219055641448,1.5830042828091218e-111,10341,0.21958219055641448,6,6,2,2,TRUE,TRUE
SERPINA5,fid_23445,Omega-6 Fatty Acids,0.22543086614785812,1.5911416699004659e-111,9798,0.22543086614785812,1,1,2,2,TRUE,TRUE
APOF,fid_23526,Cholesterol in IDL,0.22423595743062,1.651553049918334e-111,9904,0.22423595743062,3,1,2,2,FALSE,TRUE
CPB2,fid_23500,Free Cholesterol in Large VLDL,0.2243600214514377,1.6844002529877814e-111,9892,0.2243600214514377,1,2,2,2,FALSE,TRUE
FGFBP3,fid_23531,Total Lipids in Large LDL,0.22423364741176288,1.7036212853168227e-111,9903,0.22423364741176288,1,1,2,2,TRUE,TRUE
CRELD2,fid_23447,Monounsaturated Fatty Acids,0.2196202200265806,1.7180672748804548e-111,10334,0.2196202200265806,2,2,2,2,TRUE,TRUE
F13B,fid_23480,Glycoprotein Acetyls,0.224828238404652,1.763056440603003e-111,9848,0.224828238404652,1,5,2,2,FALSE,TRUE
APOA2,fid_23435,Triglycerides to Phosphoglycerides ratio,-0.2242947999112678,1.8148531264558127e-111,9895,0.2242947999112678,3,6,2,2,FALSE,TRUE
FOLR2,fid_23440,Apolipoprotein A1,-0.2186082868881069,1.8161751421939758e-111,10430,0.2186082868881069,3,3,2,2,TRUE,TRUE
LGALS3BP,fid_23636,Cholesteryl Esters to Total Lipids in Large HDL percentage,-0.22411065669487745,1.8471869147458043e-111,9911,0.22411065669487745,3,6,2,2,FALSE,TRUE
CD302,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.21984182220712845,1.8801579406465974e-111,10309,0.21984182220712845,6,6,2,2,TRUE,TRUE
ITGAV,fid_23526,Cholesterol in IDL,0.21848594745874575,2.0005203964209187e-111,10438,0.21848594745874575,3,1,2,2,FALSE,TRUE
JAM3,fid_23480,Glycoprotein Acetyls,0.22670844212678615,2.0144709754787857e-111,9676,0.22670844212678615,5,5,1,2,TRUE,FALSE
IGFBP3,fid_23624,Phospholipids to Total Lipids in Small LDL percentage,-0.2194172509803618,2.1222291302463653e-111,10345,0.2194172509803618,1,1,2,2,TRUE,TRUE
PDGFC,fid_23491,Cholesterol in Very Large VLDL,0.2217280734591644,2.130968500159049e-111,10125,0.2217280734591644,2,1,2,2,FALSE,TRUE
PLA2G10,fid_23415,Total Esterified Cholesterol,-0.2202581046651013,2.1328592594393555e-111,10264,0.2202581046651013,1,1,2,2,TRUE,TRUE
ICAM1,fid_23458,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio,-0.2206039407891717,2.1348206513892058e-111,10231,0.2206039407891717,6,6,2,2,TRUE,TRUE
PROC,fid_23524,Total Lipids in IDL,0.21973958970899204,2.2249045023599627e-111,10312,0.21973958970899204,1,1,2,2,TRUE,TRUE
MUC13,fid_23623,Triglycerides to Total Lipids in Medium LDL percentage,0.2216451772907153,2.227560321313283e-111,10131,0.2216451772907153,4,4,2,2,TRUE,TRUE
IL17RB,fid_23571,Triglycerides in Medium HDL,-0.2216499718493395,2.258486848929821e-111,10130,0.2216499718493395,4,2,2,2,FALSE,TRUE
FCN1,fid_23454,Monounsaturated Fatty Acids to Total Fatty Acids percentage,0.2243919869391298,2.359448425750454e-111,9876,0.2243919869391298,6,6,2,2,TRUE,TRUE
FAM3C,fid_23453,Polyunsaturated Fatty Acids to Total Fatty Acids percentage,-0.2204227168154131,2.3724053960810102e-111,10244,0.2204227168154131,6,6,2,2,TRUE,TRUE
CTSF,fid_23427,Total Concentration of Lipoprotein Particles,0.2190166050629737,2.3878459822941717e-111,10379,0.2190166050629737,3,3,2,2,TRUE,TRUE
EEF1D,fid_23489,Total Lipids in Very Large VLDL,0.2239112979580372,2.39269160851515e-111,9919,0.2239112979580372,2,2,2,2,TRUE,TRUE
NCS1,fid_23407,Total Triglycerides,0.21838926082824195,2.518558268895859e-111,10438,0.21838926082824195,2,2,2,2,TRUE,TRUE
NPPC,fid_23643,Triglycerides to Total Lipids in Medium HDL percentage,0.21982643810881497,2.557176753341924e-111,10298,0.21982643810881497,2,6,2,2,FALSE,TRUE
MUC13,fid_23571,Triglycerides in Medium HDL,0.2215858356002168,2.5605938688386612e-111,10131,0.2215858356002168,4,2,2,2,FALSE,TRUE
CA6,fid_23430,Concentration of HDL Particles,0.21949118108826124,2.638216400625492e-111,10329,0.21949118108826124,3,3,2,2,TRUE,TRUE
EGFR,fid_23533,Cholesterol in Large LDL,0.21843611707555216,2.6708443748612716e-111,10431,0.21843611707555216,1,1,2,2,TRUE,TRUE
PCSK9,fid_23550,Triglycerides in Small LDL,0.2184262094071025,2.7345840838153088e-111,10431,0.2184262094071025,2,2,2,2,TRUE,TRUE
C9,fid_23437,Phosphatidylcholines,-0.2241128893378343,2.7694336006002918e-111,9895,0.2241128893378343,2,1,2,2,FALSE,TRUE
LILRB4,fid_23638,Triglycerides to Total Lipids in Large HDL percentage,0.22116277799910464,2.8138193949818357e-111,10167,0.22116277799910464,6,6,2,2,TRUE,TRUE
BCHE,fid_23537,Concentration of Medium LDL Particles,0.22598463980103203,2.95872035992896e-111,9725,0.22598463980103203,1,1,2,2,TRUE,TRUE
CPB2,fid_23423,Total Lipids in Lipoprotein Particles,0.2240986198750195,3.092473175990524e-111,9892,0.2240986198750195,1,1,2,2,TRUE,TRUE
GDF15,fid_23480,Glycoprotein Acetyls,0.218365659856228,3.1588705750470614e-111,10431,0.218365659856228,4,5,2,2,FALSE,TRUE
ADA2,fid_23430,Concentration of HDL Particles,-0.22057352934348504,3.167647491435785e-111,10218,0.22057352934348504,3,3,2,2,TRUE,TRUE
SCARB2,fid_23613,Triglycerides to Total Lipids in IDL percentage,0.2214030834377511,3.220014279757066e-111,10139,0.2214030834377511,6,4,2,2,FALSE,TRUE
BCHE,fid_23507,Free Cholesterol in Medium VLDL,0.22594493168298452,3.241931543351127e-111,9725,0.22594493168298452,1,1,2,2,TRUE,TRUE
F7,fid_23401,Total Cholesterol Minus HDL-C,0.21951775069622956,3.245985869945798e-111,10318,0.21951775069622956,1,1,2,2,TRUE,TRUE
CCL14,fid_23478,Creatinine,0.22531017449340268,3.2688966149730334e-111,9781,0.22531017449340268,6,6,4,4,TRUE,TRUE
PRDX5,fid_23471,Lactate,0.2186332545726135,3.3043274409810912e-111,10403,0.2186332545726135,5,5,1,1,TRUE,TRUE
PON1,fid_23437,Phosphatidylcholines,0.22402839880694364,3.36985607294503e-111,9895,0.22402839880694364,3,1,2,2,FALSE,TRUE
